"subject" "activityNum" "activity" "subject" "activityNum" "V1" "V2" "V3" "V4" "V39" "V40" "V41" "V42" "V43" "V44" "V79" "V80" "V81" "V82" "V83" "V84" "V119" "V120" "V121" "V122" "V123" "V124" "V159" "V160" "V161" "V162" "V163" "V164" "V199" "V200" "V212" "V213" "V225" "V226" "V238" "V239" "V251" "V252" "V264" "V265" "V266" "V267" "V268" "V269" "V343" "V344" "V345" "V346" "V347" "V348" "V422" "V423" "V424" "V425" "V426" "V427" "V501" "V502" "V514" "V515" "V527" "V528" "V540" "V541"
"90" 1 "1" "walking" 1 1 0.30699599 -0.01378698 -0.18016197 -0.23902985 -0.16140847 0.39640462 0.94193674 -0.25575938 -0.026832917 -0.98783704 0.28932759 -0.045858428 0.46707036 -0.37921519 -0.12680689 -0.10057023 -0.1805707 0.41451251 -0.019691717 -0.16320524 0.099528543 -0.49171175 0.15383069 0.033696891 -0.14267476 0.39578343 -0.21212991 -0.24170042 -0.12716401 0.061640115 0.49525269 -0.29344057 0.49525269 -0.29344057 0.00084557069 0.00029605041 0.064704075 -0.09426529 -0.2828348 -0.11212011 -0.1707477 0.01859811 -0.35554991 -0.2675901 -0.71696906 -0.91652599 -0.17595284 -0.13843892 -0.49953681 -0.10160387 -0.86251842 -0.92112935 -0.39788691 -0.04088927 -0.25003562 -0.52210762 -0.77418318 -0.90195751 -0.61116738 -0.89803025 0.13549805 -0.14899332 0.24805456 0.057317095
"91" 1 "1" "walking" 1 1 0.28151325 -0.040800898 -0.13467496 -0.20097415 -0.26045834 0.45253581 0.93746757 -0.25840003 -0.034867064 -0.98403915 0.29780681 0.2566529 -0.23332563 0.026585333 0.34066157 -0.15591105 -0.17582184 0.49795829 -0.049202381 0.088514793 0.019604124 -0.43666047 0.039004516 0.1094449 -0.13278403 -0.037932658 -0.065283761 -0.1709756 -0.18213018 0.032943185 0.2491876 -0.10755216 0.2491876 -0.10755216 -0.10373436 0.058171416 0.16746606 -0.10554807 0.0036046568 -0.33716761 -0.19711314 -0.058279826 -0.25261291 -0.20242093 -0.6968908 -0.91224608 -0.2305614 -0.12439794 -0.45758603 -0.1530197 -0.79971455 -0.92905266 -0.4048987 -0.064843113 -0.275699 -0.45102377 -0.76637403 -0.92904123 -0.52947078 -0.83952509 -0.010170202 -0.33559316 0.27192896 0.075948964
"92" 1 "1" "walking" 1 1 0.30388542 0.0027680377 -0.038613087 -0.16865626 -0.10925468 0.43480092 0.93719527 -0.26621211 -0.03442325 -0.98228157 0.43507741 -0.85139972 0.019032962 0.074249122 0.29578635 -0.16651885 -0.19587124 0.58980422 -0.017927118 0.10532781 0.079664131 -0.45932476 0.054399109 0.14930649 -0.087034968 -0.29115427 0.29803128 -0.1951596 -0.097347471 -0.023725921 0.047980922 -0.003927862 0.047980922 -0.003927862 -0.10219763 0.29469695 0.30260878 -0.2326748 0.16066179 -0.25573676 -0.23666293 0.095769616 -0.16416393 -0.14326479 -0.63616073 -0.87675307 -0.24427471 0.013201164 -0.39531278 -0.15971427 -0.76059153 -0.91053815 -0.36094486 -0.028597978 -0.19121952 -0.49125647 -0.78175447 -0.9038056 -0.56641029 -0.8536886 -0.045966571 -0.40287897 0.41258316 0.24768002
"93" 1 "1" "walking" 1 1 0.3541929 -0.012560935 -0.058680943 -0.20842457 -0.065622731 0.38981905 0.94782306 -0.265399 -0.030585939 -0.95867188 -0.0040065918 -0.19125602 0.16511669 -0.25047435 -0.26253378 -0.11675796 -0.22508438 0.56066928 -0.011481705 -0.15332276 0.11270213 -0.51392579 0.1453943 0.13987633 -0.093964269 -0.26373019 -0.067837338 -0.27564792 -0.071128029 -0.059428948 -0.077989247 0.18664965 -0.077989247 0.18664965 -0.068215275 0.23682337 0.30891611 -0.22874555 0.14640379 -0.073131678 -0.21376697 0.1882365 -0.22944501 -0.20627066 -0.64924832 -0.89119606 -0.19421195 0.093233503 -0.3808327 -0.11438034 -0.78776252 -0.89110959 -0.38726929 -0.1205568 -0.18758513 -0.55411036 -0.7537774 -0.87006578 -0.62215163 -0.8836976 0.13129767 -0.16648881 -0.042099894 -0.30028653
"94" 1 "1" "walking" 1 1 0.22229785 -0.018659683 -0.11718642 -0.22054434 -0.15153879 0.31765612 0.95736507 -0.25851158 -0.030633221 -0.98071351 0.06212095 0.082660132 -0.24161075 0.44647153 -0.09482976 -0.043791913 -0.29746194 0.43757149 0.012997123 -0.22759154 0.14288578 -0.47216816 0.059822092 0.064519882 -0.18520624 -0.13287228 -0.14767475 -0.23434166 -0.27542709 -0.19144857 0.029598921 0.19398987 0.029598921 0.19398987 -0.20610765 0.00093238566 0.38200514 -0.35267852 0.0024538015 -0.36669712 -0.1400821 0.18180734 -0.30269727 -0.25456565 -0.68684273 -0.93665661 -0.13087614 0.033687393 -0.42484368 -0.038082737 -0.80343742 -0.92519275 -0.3659316 -0.15285464 -0.16361966 -0.5063008 -0.74047052 -0.85559721 -0.5353996 -0.83370214 -0.36544082 -0.71492022 -0.2065175 -0.49676828
"95" 1 "1" "walking" 1 1 0.21448125 0.0099387454 -0.123073 -0.20551618 -0.18075864 0.25258001 0.95473147 -0.25421267 -0.027618421 -0.97754308 -0.49575252 0.60209713 0.4079873 0.36782479 -0.12301617 0.0069949798 -0.40955089 0.25992302 0.01465161 -0.19063654 0.10359785 -0.41936161 0.011579143 0.061752321 -0.29718539 0.0025980694 -0.1300572 -0.15692958 -0.29974434 -0.13993051 0.080988706 0.12221424 0.080988706 0.12221424 -0.44838502 0.17112148 0.20202746 -0.24754463 -0.15636972 -0.27184553 -0.16044156 0.11766809 -0.29040059 -0.22392465 -0.68268437 -0.94997822 -0.11761896 -0.089855109 -0.438019 0.044038993 -0.77948358 -0.94241406 -0.29259637 -0.10278939 -0.24237744 -0.45985076 -0.77003538 -0.88445702 -0.43809307 -0.74756288 0.10504229 -0.27522768 -0.2559023 -0.54801437
"96" 1 "1" "walking" 1 1 0.32731657 -0.022255821 -0.1491439 -0.24864532 -0.17988025 0.33606717 0.94502756 -0.25147834 -0.024245992 -0.97322211 -0.13076162 0.2750457 0.39862391 -0.34500052 -0.16269563 -0.052666233 -0.24084269 0.23688143 -0.045532379 -0.14600639 0.0068022451 -0.42216651 0.068664487 0.03649514 0.014000955 0.40399109 -0.47304526 -0.12239614 -0.19898139 -0.17683209 -0.0045539705 0.22504337 -0.0045539705 0.22504337 -0.40106081 0.15912951 0.10726737 -0.12313561 -0.19257617 -0.24726039 -0.1459075 0.11655763 -0.26081978 -0.29312949 -0.65951408 -0.93507522 -0.16546798 -0.10585412 -0.45222392 -0.021832203 -0.80226255 -0.93145551 -0.2647675 -0.0068208833 -0.17078802 -0.47210504 -0.76537901 -0.83544779 -0.64854001 -0.89761303 -0.28279 -0.6617361 -0.25778238 -0.5250252
"97" 1 "1" "walking" 1 1 0.3490591 -0.022003784 -0.15005217 -0.30312548 -0.18962413 0.36551352 0.9433439 -0.24400324 -0.020724365 -0.98064628 0.60411764 0.69618922 -0.16855486 0.011977358 0.086308398 -0.080002637 -0.25330575 0.29460607 -0.068353497 0.023946895 -0.013789422 -0.44827352 -0.12585115 -0.062028465 -0.15539915 0.42745593 0.19241669 -0.13228847 -0.37585535 -0.31584461 -0.14649964 0.303014 -0.14649964 0.303014 -0.3207076 0.080555985 0.24392211 -0.26309341 -0.074857393 -0.29382291 -0.21723827 0.15986671 -0.29537396 -0.33997374 -0.65356635 -0.94124453 -0.1965416 0.014085307 -0.47215737 -0.04367751 -0.81922489 -0.93642477 -0.33639264 0.062868703 -0.12934161 -0.48419664 -0.73928515 -0.91521398 -0.47890119 -0.79151706 0.027940241 -0.36004808 -0.31732022 -0.6080436
"98" 1 "1" "walking" 1 1 0.26468173 -0.0085919266 -0.10297373 -0.36323752 -0.12167948 0.32497752 0.94864827 -0.23438221 -0.018602576 -0.98879596 -0.29865324 0.16118014 -0.34398533 0.1807708 0.31833247 -0.16529632 -0.25501999 0.32532187 -0.065824483 0.10470954 0.095624123 -0.50437893 -0.32339306 -0.034253211 -0.25653499 -0.31828038 0.31307491 -0.24309615 -0.54908152 -0.31989225 -0.051590371 0.14203754 -0.051590371 0.14203754 -0.25874225 0.19615034 0.27427564 -0.39797222 -0.097703742 -0.13891795 -0.19953205 0.022032211 -0.32765269 -0.44057116 -0.7201537 -0.88876564 -0.20854438 -0.038311 -0.49079204 -0.1934965 -0.84436411 -0.91147153 -0.39620795 -0.047367101 -0.15892536 -0.53889621 -0.76457897 -0.8958258 -0.563408 -0.84252561 0.14649062 -0.17390894 -0.35948934 -0.64995093
"99" 1 "1" "walking" 1 1 0.28431748 -0.027205815 -0.21230304 -0.18344442 -0.1187349 0.3794407 0.9564181 -0.26000305 -0.014160474 -0.98434504 -0.52517125 0.48170764 -0.19076115 -0.15830204 0.2725886 -0.067573384 -0.14344864 0.40998202 0.19160162 -0.075822649 -0.022387581 -0.45595247 -0.015622734 0.17369791 -0.32034437 0.23315486 0.020468126 -0.25207504 -0.24288582 -0.012335659 0.22557248 -0.10539182 0.22557248 -0.10539182 -0.032355812 -0.16490865 0.065365432 -0.17468238 -0.15380917 -0.20968625 -0.13906724 0.11969439 -0.27105874 -0.2015629 -0.69767809 -0.93164312 -0.08786895 -0.0090308483 -0.44351246 -0.12981224 -0.82988188 -0.92193885 -0.26466365 -0.022227644 -0.17687207 -0.51730061 -0.74016105 -0.88236316 -0.76543798 -0.9587629 -0.27826454 -0.61374585 -0.58324818 -0.83662017
"100" 1 "1" "walking" 1 1 0.22172674 -0.02437697 -0.075076407 -0.11171737 -0.20833777 0.39502721 0.95149993 -0.26356251 -0.039357122 -0.96013205 -0.15114262 -0.36113443 0.33935755 0.42578254 0.63417347 0.015954634 -0.27216433 0.42678222 0.021483425 0.064451419 0.07278229 -0.48266333 0.014103695 0.14176401 -0.1352012 0.039407764 0.22243 -0.278203 -0.23522235 -0.00037654422 0.20584455 -0.10126394 0.20584455 -0.10126394 0.04482375 -0.15197104 0.028677683 -0.012794168 -0.067599187 -0.24872067 -0.042235154 0.019272438 -0.28011376 -0.14057312 -0.70309059 -0.88933054 -0.00058659491 -0.084717971 -0.43688721 -0.058146296 -0.853502 -0.92178986 -0.44597323 -0.13739699 -0.16882706 -0.4977263 -0.77296548 -0.87448291 -0.56522388 -0.84410809 -0.36529764 -0.71512189 0.10079455 -0.12280219
"101" 1 "1" "walking" 1 1 0.29097148 -0.027810418 -0.042982545 -0.1393703 -0.16819987 0.34571235 0.93851389 -0.26841916 -0.036339041 -0.95545869 -0.92703395 -0.77805152 0.21171574 -0.28489527 -0.16707997 -0.028529194 -0.19872206 0.44973899 -0.036618174 -0.089046514 0.15968851 -0.49677092 0.034725703 0.11627466 0.036718467 -0.36810865 -0.16054515 -0.19676676 -0.29374529 -0.1955716 0.11630818 0.036158241 0.11630818 0.036158241 0.18655508 -0.33359072 0.048237558 -0.024899777 -0.07731017 -0.18246456 -0.10160818 -0.037894869 -0.3712348 -0.15468407 -0.7284483 -0.93603898 -0.035564306 -0.10536495 -0.49159537 -0.10956803 -0.86970282 -0.93246812 -0.3790012 -0.068570936 -0.29740815 -0.53423662 -0.80776648 -0.87183475 -0.55717398 -0.83410666 -0.28137278 -0.60978086 0.09053762 -0.10723452
"102" 1 "1" "walking" 1 1 0.26108077 -0.015635621 -0.10258842 -0.17123888 -0.15298196 0.38631941 0.93447152 -0.26936496 -0.030656862 -0.98113071 0.080005908 0.11348038 -0.19043777 -0.12737332 -0.45913331 -0.029343053 -0.30990873 0.67042778 -0.0329982 -0.16724048 0.17633661 -0.46948578 0.038059549 0.0904819 0.055079886 -0.22013296 0.013602134 -0.1112245 -0.25414569 -0.30959682 -0.061552056 0.2970981 -0.061552056 0.2970981 0.16788919 -0.080648207 0.31544956 -0.28452328 0.014161287 -0.10293123 -0.10138669 0.14147675 -0.27903807 -0.20036871 -0.73152202 -0.89974553 -0.020791129 0.15724409 -0.42861504 -0.12884595 -0.80299002 -0.91676919 -0.32007485 0.086356117 -0.16957476 -0.51689717 -0.77037157 -0.83765086 -0.60168974 -0.87244547 0.036248158 -0.21725716 0.25233435 0.051393941
"103" 1 "1" "walking" 1 1 0.25242505 0.0062773455 -0.12518006 -0.2372253 -0.1672245 0.44457446 0.93776033 -0.26882859 -0.029314983 -0.98081539 -0.16166462 -0.086856164 0.18840843 -0.087939653 -0.35549964 -0.1389674 -0.31963107 0.72205661 -0.045132438 -0.26226896 0.055677772 -0.44777597 0.18071005 0.1878901 -0.44250138 -0.053248324 -0.091127344 -0.17113313 -0.062586672 -0.17345641 -0.045304676 0.3101344 -0.045304676 0.3101344 -0.17783603 0.41590719 0.35473692 -0.31229025 0.10881932 -0.27258408 -0.2253875 0.2631908 -0.28012234 -0.24188591 -0.70265881 -0.91810359 -0.16457878 0.24896103 -0.4395482 -0.1887704 -0.79846085 -0.92757217 -0.18030378 0.04777439 -0.27879358 -0.53752582 -0.7652582 -0.88454895 -0.58050742 -0.87386443 -0.033995444 -0.31849556 0.046310758 -0.20220138
"104" 1 "1" "walking" 1 1 0.35878664 -0.016954505 -0.15477656 -0.2514616 -0.2195934 0.54524175 0.93861575 -0.26828456 -0.026783007 -0.98145764 -0.48091858 0.49134645 -0.084283367 0.18478614 0.17062853 -0.13218033 -0.24978688 0.71604705 -0.066470623 0.0056453695 -0.028907552 -0.45538127 0.10786911 0.14447693 -0.33879212 0.1731997 -0.04485294 -0.15328742 -0.094197144 0.0325953 -0.044646688 0.27024271 -0.044646688 0.27024271 -0.46758603 0.55565376 0.14998141 -0.22142535 0.0063776582 -0.46422762 -0.20094001 0.28209227 -0.29508969 -0.27228351 -0.66319767 -0.93777856 -0.20633466 0.16809665 -0.48986138 -0.13176404 -0.78310198 -0.94254717 -0.23248793 -0.0018716628 -0.34783736 -0.52808092 -0.79083444 -0.95072705 -0.63144446 -0.90355183 -0.11140007 -0.53509727 -0.18840807 -0.47386816
"105" 1 "1" "walking" 1 1 0.256935 -0.010577401 -0.10544192 -0.23004356 -0.24624509 0.54692275 0.94075878 -0.25886389 -0.022928327 -0.97962201 0.51265881 0.6632156 0.010782856 0.44068229 0.47352109 -0.15428198 -0.18558147 0.67148473 -0.047514722 0.14463725 0.061859023 -0.50627991 -0.021711281 0.03559068 0.14784692 0.21324376 0.14934834 -0.18910297 -0.22827723 -0.084848603 -0.097099555 0.27369025 -0.097099555 0.27369025 -0.31025952 0.37228674 0.18069907 -0.13943253 -0.021420451 -0.29693454 -0.17324885 0.23445238 -0.22498748 -0.25356882 -0.6466365 -0.93965926 -0.19051226 0.091698045 -0.50836523 -0.19107095 -0.82136786 -0.95181586 -0.3116387 -0.049073985 -0.31254769 -0.56941851 -0.80423093 -0.94362849 -0.59166561 -0.87816741 -0.23059914 -0.68497967 -0.40464338 -0.71360654
"106" 1 "1" "walking" 1 1 0.29855414 0.00079445569 -0.040695674 -0.19810732 -0.065520579 0.41346294 0.95022231 -0.24907103 -0.018489407 -0.95948037 0.60689773 0.64484096 0.41774673 -0.32865084 0.048078345 -0.15415699 -0.026360987 0.45100073 -0.05995921 0.025881487 0.11552275 -0.54702492 -0.058759468 0.060103507 0.18695314 -0.11268219 -0.030516287 -0.28098963 -0.33661858 -0.19072504 0.32857222 -0.15809252 0.32857222 -0.15809252 0.26886639 -0.21441237 0.25878832 -0.13089232 -0.067852509 -0.2254094 -0.17090554 0.0037015146 -0.35903494 -0.2089881 -0.66291742 -0.93867234 -0.21056189 -0.12967852 -0.52522565 -0.16967917 -0.8855182 -0.93487979 -0.39636899 -0.16293441 -0.33745856 -0.59511019 -0.81687255 -0.93246002 -0.51240101 -0.82736173 -0.20708161 -0.61959386 0.037454966 -0.20921706
"107" 1 "1" "walking" 1 1 0.30804575 -0.023300458 -0.07970154 -0.19869979 -0.0005706278 0.38574929 0.9568354 -0.24566304 -0.019715884 -0.99038534 0.52043638 -0.60180803 -0.0037799747 -0.18764548 -0.22861387 -0.048773463 -0.05719751 0.41867637 -0.017010965 -0.13213207 0.1188107 -0.50791561 -0.022481307 0.050963714 0.02969876 -0.28120195 -0.12474305 -0.19883364 -0.30402119 -0.20872986 0.35081363 -0.15549048 0.35081363 -0.15549048 0.28180763 -0.25562568 0.26364863 -0.25592131 -0.066586844 -0.26166233 -0.17194118 0.15270123 -0.27350035 -0.20945091 -0.66398453 -0.89320587 -0.12108708 -3.1199341e-05 -0.46027599 -0.057271875 -0.84784863 -0.89750704 -0.37337778 -0.12974485 -0.23528596 -0.5505884 -0.79446186 -0.85737151 -0.58432984 -0.87246506 0.11071914 -0.17811696 -0.10583594 -0.36589506
"108" 1 "1" "walking" 1 1 0.20356167 -0.03050523 -0.13709513 -0.2469644 -0.081604388 0.39025026 0.95367537 -0.24255418 -0.023026076 -0.98892596 -0.19994798 0.16834123 -0.075184253 0.24011216 -0.258532 -0.081203975 -0.13754363 0.46635483 0.03677459 -0.23541628 0.16695628 -0.48177333 -0.040418148 0.07408621 -0.16067999 -0.095764335 -0.080900177 -0.20600776 -0.26793858 -0.15110257 0.2531159 -0.11389647 0.2531159 -0.11389647 0.17582652 -0.076808306 0.20057017 -0.16615484 -0.19596404 -0.088428442 -0.16095451 0.25043745 -0.2785755 -0.28363584 -0.68451377 -0.91407309 -0.11482179 0.11911546 -0.45208251 -0.1274032 -0.81226414 -0.91427028 -0.41622349 -0.096523957 -0.22693502 -0.50437561 -0.77854083 -0.85058572 -0.58929972 -0.86731926 0.092889116 -0.18135372 -0.048004413 -0.31646888
"109" 1 "1" "walking" 1 1 0.28056095 -0.011424653 -0.15619795 -0.2739845 -0.16689959 0.37087081 0.95226274 -0.25175686 -0.027116144 -0.98890675 -0.12794362 0.80454838 0.21473519 0.002129431 -0.18759248 -0.14904453 -0.21329642 0.4908225 0.0017780167 -0.17489594 0.081217617 -0.45651035 -0.055189865 0.13950361 -0.56239894 -0.055131597 -0.14439587 -0.17503 -0.25177682 -0.051011796 0.17411334 -0.00042888312 0.17411334 -0.00042888312 -0.14768311 0.20150812 -0.11619831 0.0953318 -0.0077216506 -0.36502615 -0.23835425 0.28918611 -0.32518854 -0.28844704 -0.69743999 -0.93217521 -0.19121637 0.15660004 -0.49261846 -0.1798767 -0.81844269 -0.93629069 -0.26704599 -0.099487838 -0.276371 -0.51716779 -0.7775017 -0.90498906 -0.57166043 -0.85354876 -0.20116668 -0.56382792 -0.15408901 -0.43469995
"110" 1 "1" "walking" 1 1 0.33216933 -0.034585828 -0.15926922 -0.29396729 -0.16551572 0.42476208 0.94715881 -0.26440906 -0.035544763 -0.97333572 0.6597391 0.75238203 0.25865027 0.15102039 0.14898387 -0.13406131 -0.13109225 0.50400719 -0.033457017 -0.049285129 -0.031259712 -0.44989473 -0.0091288141 0.061817291 -0.1433122 0.14885654 -0.25183324 -0.12542018 -0.25727112 -0.086054159 0.15476269 0.094586368 0.15476269 0.094586368 -0.1741045 0.26943182 -0.018781832 -0.12314876 -0.13027556 -0.34221366 -0.16439515 0.10651951 -0.32709151 -0.3520274 -0.6965389 -0.93597755 -0.14555034 0.032835852 -0.47631176 -0.200194 -0.84362495 -0.93092644 -0.34066304 -0.018104025 -0.21636396 -0.48503534 -0.76646705 -0.92943672 -0.53490714 -0.83714532 -0.32407302 -0.7335078 -0.46570382 -0.7548244
"111" 1 "1" "walking" 1 1 0.28703017 -0.02723993 -0.11750002 -0.31223717 -0.12295339 0.47290273 0.94365045 -0.26163413 -0.037628 -0.98501426 0.63574171 0.64162131 -0.052428623 0.12369305 0.40274558 -0.13233208 -0.13150359 0.61060729 -0.081372446 0.056962195 0.044170007 -0.48169764 -0.084553423 0.0065186651 0.16863397 0.3005349 0.15398222 -0.19835482 -0.35604892 -0.23103242 0.1033381 0.14097505 0.1033381 0.14097505 0.054109129 0.22852452 0.19135133 -0.38651284 -0.25755556 -0.16648034 -0.23748236 0.11592413 -0.33195765 -0.34397247 -0.71747934 -0.94370682 -0.19057041 -0.021550643 -0.55129678 -0.14788774 -0.87158822 -0.94794026 -0.3217228 -0.078371185 -0.24290215 -0.53257069 -0.76578496 -0.91587397 -0.50152717 -0.81477659 -0.13183556 -0.53745387 -0.49702845 -0.78535115
"112" 1 "1" "walking" 1 1 0.30159413 -0.044653002 -0.081513949 -0.17845378 0.020012954 0.49949349 0.94214757 -0.26420665 -0.037871942 -0.92623445 0.9020837 0.71250688 0.1182545 -0.059444371 -0.25543627 -0.099484175 -0.1417846 0.64987348 -0.63128487 0.33886407 0.066264688 -0.43202934 -0.0030846862 0.13250978 0.11746285 -0.23670815 0.12492173 -0.17671963 -0.29557603 -0.24757661 0.17978385 -0.12373752 0.17978385 -0.12373752 -0.063112106 0.2058995 0.52561358 -0.26855071 -0.092817756 -0.053578829 -0.13697476 0.18754281 -0.18079962 -0.19535064 -0.64523795 -0.84393516 -0.13249557 0.14170974 -0.31505431 -0.14471705 -0.7557173 -0.8477235 -0.24840387 -0.064541537 -0.28594216 -0.49056651 -0.76964224 -0.89399941 -0.58607368 -0.87264584 -0.38561812 -0.76131458 -0.39577842 -0.77342019
"113" 1 "1" "walking" 1 1 0.24608919 -0.016175423 -0.11188336 -0.22179285 -0.14113613 0.30721021 0.93159584 -0.26943482 -0.042872935 -0.96991869 0.62029171 0.4050141 -0.016628142 0.56892108 0.10965546 -0.077463994 -0.26931419 0.37428024 -0.36644443 0.072161271 0.17718001 -0.45341569 0.15362112 0.12691593 -0.12692638 -0.16680257 -0.17812907 -0.223382 -0.19757574 0.038032831 0.28278498 -0.059608549 0.28278498 -0.059608549 -0.10478276 0.036130981 0.37093056 -0.10894602 -0.079997595 -0.29015961 -0.14030599 0.096949071 -0.38204519 -0.25631243 -0.75529876 -0.93315705 -0.082361027 -0.09792705 -0.50478754 -0.15656367 -0.87263558 -0.93536683 -0.34464097 -0.18002187 -0.32228055 -0.48840178 -0.77665073 -0.95641477 -0.44177032 -0.73398829 -0.046470199 -0.33922734 -0.14471284 -0.47841025
"114" 1 "1" "walking" 1 1 0.29272439 -0.0021398385 -0.14034852 -0.25253682 -0.14206627 0.38826095 0.9412032 -0.26925779 -0.034422365 -0.97413551 0.7219414 -0.14238698 0.5480943 -0.38752546 -0.27935763 -0.10769509 -0.13961599 0.47262459 -0.19936311 -0.095754272 0.088090716 -0.47562751 0.28838865 0.13889026 -0.047529219 0.52976413 -0.22808993 -0.23919808 0.0077089625 0.25420708 0.41445612 -0.23551173 0.41445612 -0.23551173 -0.17680751 0.073554428 0.080190104 0.01330584 -0.030131883 -0.35975283 -0.18988189 0.0010569448 -0.32983597 -0.2786188 -0.73940254 -0.91253085 -0.15401008 -0.13589613 -0.4850692 -0.13785372 -0.8677578 -0.92238432 -0.34150818 -0.076987151 -0.33760965 -0.51819574 -0.73807773 -0.95912754 -0.47116708 -0.79067127 0.26315886 -0.0021094119 0.22668902 0.0092654175
"115" 1 "1" "walking" 1 1 0.33156003 -0.0074950152 -0.13173868 -0.24591692 -0.14689622 0.43757485 0.94630634 -0.26574318 -0.028554153 -0.98911298 -0.46593521 0.59616748 -0.21941153 0.0067696189 0.3014996 -0.16129981 -0.065315989 0.46105479 -0.098031297 0.039626295 0.013021974 -0.4477967 0.19074829 0.13267865 -0.24627691 0.095352315 -0.019403398 -0.17238203 -0.067881689 0.12208409 0.53251601 -0.42846995 0.53251601 -0.42846995 0.035310558 -0.062683805 0.012657524 -0.09012598 -0.0023189572 -0.38586551 -0.20656176 -0.012330967 -0.31315655 -0.26192826 -0.71050684 -0.89172604 -0.23801805 -0.15728733 -0.4714532 -0.15593782 -0.86714302 -0.90606984 -0.29626103 -0.06778149 -0.33921878 -0.49586009 -0.77401969 -0.95448636 -0.57446577 -0.86210214 -0.081360657 -0.48178877 -0.22929389 -0.49613675
"116" 1 "1" "walking" 1 1 0.20201055 -0.0090379452 -0.079095855 -0.2207697 -0.2219912 0.38992589 0.94588224 -0.25529462 -0.022558174 -0.98960786 -0.70511808 0.80547912 -0.13782691 0.42121749 0.50685258 -0.13623691 -0.27916078 0.47810843 0.017470253 0.051533555 0.10776403 -0.44545035 0.0085346152 0.054125495 -0.19267678 -0.51820925 0.039482138 -0.17350945 -0.27521458 -0.14135584 0.29269799 -0.1964519 0.29269799 -0.1964519 0.17443664 -0.11902952 0.27294907 -0.29993152 0.034242253 -0.29001401 -0.18248269 0.12843893 -0.25421267 -0.2363313 -0.70211475 -0.89613181 -0.19741539 -0.087634251 -0.50219765 -0.14847457 -0.85282625 -0.93125173 -0.29192808 -0.077095911 -0.28268824 -0.49416454 -0.79443112 -0.91380727 -0.70538977 -0.93676493 -0.19245384 -0.62652962 -0.10707513 -0.37107603
"117" 1 "1" "walking" 1 1 0.30363491 -0.014656769 -0.042613832 -0.21530926 -0.11092437 0.37328062 0.94257515 -0.25166426 -0.018301776 -0.9851838 -0.39946509 0.055347045 0.10305991 -0.084826191 -0.10391814 -0.050928555 -0.25691353 0.52963393 0.048135448 -0.082637884 0.12433628 -0.49519683 0.010023543 0.088938177 0.20131231 -0.14407341 -0.14596898 -0.22613905 -0.33203156 -0.18750778 0.32706566 -0.11020364 0.32706566 -0.11020364 -0.062789038 0.22825296 0.25128931 -0.2158138 0.066707136 -0.36030852 -0.1536799 0.02881646 -0.35171428 -0.24092268 -0.69165987 -0.93122659 -0.098026793 -0.11568025 -0.52163833 -0.085198123 -0.84787624 -0.93449433 -0.27632783 -0.11043286 -0.20879994 -0.56715256 -0.76335101 -0.88282391 -0.56887585 -0.86314445 -0.22371276 -0.67122732 -0.27820097 -0.62169935
"118" 1 "1" "walking" 1 1 0.35919361 -0.018079718 -0.07234686 -0.26279787 -0.0092789012 0.29807014 0.94245852 -0.24934122 -0.016543639 -0.98316457 -0.075888355 0.31077534 -0.10725522 -0.18733415 -0.19420985 -0.075799301 -0.14458677 0.33002223 -0.0070935541 -0.16017231 0.10751787 -0.5171947 -0.047559305 0.084245781 0.017307892 -0.18574148 -0.075808703 -0.24009146 -0.36474991 -0.21559123 0.33384599 0.064795602 0.33384599 0.064795602 -0.03502121 0.27383143 0.24978168 -0.19375707 0.14261939 -0.37570268 -0.18988169 0.03753516 -0.31970848 -0.29354955 -0.71443168 -0.93397133 -0.14764131 -0.089137976 -0.52315016 -0.082443784 -0.86671055 -0.9393073 -0.39427425 -0.1859568 -0.27276952 -0.55620141 -0.78160491 -0.88703021 -0.60758528 -0.88164243 -0.31321182 -0.67105069 -0.25585509 -0.59270397
"119" 1 "1" "walking" 1 1 0.22442754 -0.031464353 -0.12726298 -0.39294444 -0.092819875 0.24814345 0.94799378 -0.24400902 -0.015916994 -0.98087385 -0.51764381 0.092635442 0.21408077 0.36037992 -0.053501413 -0.27929588 -0.025309559 0.21047391 0.00021413603 -0.25772091 0.096286575 -0.51147526 0.013131752 0.033308133 -0.27274669 -0.22440033 0.15793873 -0.28494317 -0.32273621 -0.17083441 0.40812306 -0.1186443 0.40812306 -0.1186443 0.25145619 -0.086273705 0.25940112 -0.20670492 -0.0059585604 -0.37027793 -0.31840112 0.028869328 -0.39401743 -0.42491561 -0.72605502 -0.93317167 -0.26414629 -0.094644784 -0.55202596 -0.36373223 -0.88451733 -0.93478787 -0.35703895 -0.17015834 -0.30681151 -0.56064031 -0.79395435 -0.9360922 -0.5714916 -0.87175164 -0.10326777 -0.45222556 -0.3144651 -0.66731269
